-1.5190079,1.3376036,-1.7073996,-2.1081645,-0.29108968,-1.7477472,-0.7642029,0.66592115,-0.55781394,-1.0364181,0.55674005,2.2466865,-2.6714327,-0.10281387,1.1865038,0.675957,-0.86478084,0.98424256,-2.2581558,0.58423483,-1.7058836,-0.7291399,1.4155581,1.2574444,-0.59021515,0.13220675,1.1407555,0.63853043,-1.2272531,-0.36620244,-1.9364147,0.7111162,-1.1641438,-0.5270731,0.6794986,-0.36140078,-0.37498385,-0.6902187,-1.2918559,-2.723602,2.238659,-0.9134873,1.2515427,1.3803861,0.31741005,-3.67741,-0.98995847,-0.7230909,-0.37138644,0.3464656,0.80704045,-0.29614568,0.78389484,-0.23950861,1.4242493,-0.16183402,0.7025241,-0.1625507,-1.0424159,1.556221,-0.5293177,-1.588594,-1.102568,1.3150599,-0.9321057,0.5627486,0.58485466,-1.3151293,-0.16913743,0.4096074,-0.79339683,-0.20713383,1.3747035,0.84073013,-0.0052141445,0.16511507,-0.5925099,-0.4829144,3.7756662,-0.6262589,-0.17153157,-0.28804526,-0.49485967,0.5895472,0.5262205,0.68569344,-0.7437287,0.3985645,0.9546816,0.3878801,-0.53758514,0.9111541,-2.8351028,0.8337398,0.95832074,0.14660114,1.5334071,-0.8879577,0.50527287,-0.34378457,1.0786692,0.5786246,-0.415279,-1.3382387,1.909344,-1.0160323,-0.8058929,-0.92744863,-0.62871385,0.4635291,0.8316932,1.2065433,-1.292818,0.631411,0.14838026,1.7363534,0.5880915,-0.07874036,1.5230333,0.35699272,0.17950046,0.061404236,-0.9700297,1.1249392,-1.1421447,0.6666073,-0.7417561,-0.37330428
-1.4901032,1.4021003,-2.696892,-1.9269519,-0.6871615,-1.1181405,-0.25509202,0.33753052,-0.7543967,-0.20145446,0.05768526,2.006574,-3.4550388,-0.17447753,1.113333,0.11909237,-1.2976111,0.732536,-2.1768892,1.1897573,-1.1709161,-1.144357,1.5587041,2.312721,0.23517731,-0.07760854,-0.18570432,0.60788214,-0.6424776,-0.09158239,-1.5006377,0.63334596,-0.6935416,-1.0996007,1.2660888,-0.7612231,0.7094702,-0.7397306,-1.2843448,-2.1340673,1.2828469,-0.7665797,1.5404474,0.49678567,0.22923519,-3.00101,-1.8499582,0.053311303,-0.3556569,0.072171986,0.7488245,0.92010117,-0.28675088,-0.07334861,1.7490636,-0.316453,0.028268788,0.7304473,-0.59221864,1.6047052,-1.0866313,-1.7108248,-0.9188338,0.6188928,-0.0805811,0.24180321,0.31253156,-1.0635065,-0.08918072,-0.47581378,-0.6737996,0.37590948,2.5645485,0.3098457,0.29591087,0.2783559,0.1992657,0.81438303,2.4297853,-0.48505694,-1.3196682,-1.0360345,-0.28537187,0.5344975,0.9009832,-0.1153712,0.3342775,0.2876594,0.92775404,-0.23946303,0.04493702,0.43557048,-2.5500364,1.993334,-0.4878941,-0.33872882,1.4419968,-2.1076381,-0.35050878,0.2853624,0.58546984,0.826705,-0.002203924,-1.3445896,1.5847627,-0.7977336,-0.5617694,-1.0526763,-0.014162792,-0.05238101,0.60858554,1.5390877,-1.545593,0.3010128,0.5104529,1.3824475,0.96110857,0.97599345,1.3174235,0.8551987,-0.14980888,-0.19433957,-0.7049132,1.5174754,-0.8985709,0.124204285,-1.1362889,-0.29079425
-1.0171514,0.4994723,-1.6939483,-2.09906,-0.41685998,-1.532179,0.26350757,1.0594139,-0.29856208,0.34910724,-0.056118555,2.1961684,-3.6671302,-0.23936734,1.3565085,1.3638467,-1.454997,1.3444918,-1.9830954,0.48577374,-1.4014658,-1.4808354,1.8798108,1.3448149,-0.24980325,-0.8761127,1.9407929,-0.4870013,-1.1973774,-0.4520854,-2.1132984,0.30139717,-1.3345406,-0.2550193,0.5613318,-0.73669064,-0.13258326,-0.28483695,-0.7746578,-2.6085496,1.2884282,-0.17719184,1.3007239,0.18992388,-0.62279034,-3.2760594,-1.0510521,-0.4873836,-0.8300356,-0.5891389,1.2134881,-0.8391741,0.54896975,0.5090426,0.78471935,0.33509633,1.0515667,0.22264442,-0.5743757,1.1857594,-1.4392228,-1.3206936,-1.0511254,0.5151417,-1.0000937,1.1343353,0.58953536,-2.1552088,-0.306887,0.2353965,-0.50220364,-0.22918254,1.1349993,1.880412,0.68843776,-0.09761462,-0.08118502,-0.42646262,3.6321812,-0.5793687,0.4915743,-0.9961792,-0.39486372,0.955333,0.36434144,0.2502211,-1.1927284,0.5295609,0.5605323,0.12781815,0.09326243,0.5834674,-2.4845667,1.0825427,0.5824647,-0.007881601,1.1488242,-0.33333233,-0.071052045,0.009326872,1.2548167,1.07532,-0.092335396,-1.3010767,1.8182613,-0.520894,-0.2425621,-1.2319065,-0.14257298,0.20478326,1.3717291,0.74164546,-0.5318535,-0.057458866,1.0439187,1.6637093,0.60586905,-0.71271586,2.0142121,0.44928133,0.6888968,-0.5104588,-0.6845309,1.0531178,-1.1870127,0.09170966,-0.80022985,-0.5429928
-1.3676214,0.7743306,-1.653511,-1.7807031,0.2664538,-1.4004056,0.5095567,1.7395896,-0.29778412,-0.2593716,0.3343124,1.387136,-1.9193267,-0.047462225,2.6157837,1.1040566,-1.7329569,1.0823678,-1.4133971,0.09586612,-1.0954571,-1.7504231,1.8832062,0.84286356,-0.47082573,-0.39118448,1.7250284,-0.08165512,-1.142043,-1.1322147,-2.164979,-0.52675784,-1.5217451,-0.098726295,1.4635516,-1.2263416,-0.6367321,-0.46911913,-1.109929,-2.7225738,0.77984196,-0.21815607,1.0406796,0.06894544,-0.9528076,-1.9914532,-1.6114906,-2.0162327,-1.1889459,-1.1251658,-0.024653174,-0.28212664,-0.104440756,1.0693822,0.9666876,0.43881014,1.3709047,0.23219831,-0.5172171,1.4834687,-1.4962411,-0.29857647,-1.0604694,1.8981332,-1.0040091,0.34964848,-0.14983344,-1.1364104,0.17870054,0.013049536,-0.8517923,0.26199257,-0.3713584,2.750607,0.6456049,0.90680534,-0.8533525,-0.23823424,3.4311407,-0.0762852,0.85158795,-1.2920151,-1.5884132,0.97198236,0.45582914,0.9980914,-0.3937256,-0.097746894,0.50604737,-1.5420804,0.22819749,1.2166061,-2.1913102,0.97214055,0.6184867,0.21799907,0.90484315,0.1604104,-0.11309953,0.27396798,0.6532366,1.4766738,0.061360165,-0.40928844,2.2217002,0.33729908,0.14860803,-1.4395267,-0.6512946,0.36963034,1.5157174,-0.43529797,0.5353472,0.028471963,0.79057646,1.0680717,-0.6270543,-1.0247737,2.043659,0.8166796,0.9697263,-0.5648339,0.013862907,-0.23111844,-1.2977631,0.37029192,-1.0405602,-0.28262928
-1.2517531,1.5533514,-1.798421,-2.2994,-0.31461143,-1.2139688,-0.20389006,1.1160142,-0.6154404,0.21085733,-0.40397882,2.3652697,-3.7886531,0.1834406,2.1249664,0.43962815,-0.16041894,0.38408443,-1.7662144,1.1259152,-1.4234747,-1.4968287,2.2620382,1.974613,-0.28981903,-0.22402023,0.024890678,0.12202588,-0.23679328,-0.18156777,-2.032489,-0.38052085,-1.7109462,-0.92781794,1.330999,-1.2426898,-0.22510588,-0.90355366,-1.7128981,-2.455253,1.4854947,-0.78908724,1.3270413,0.27110657,0.2477456,-3.1174974,-1.0070297,-0.8175436,-1.3699172,-0.24733384,0.4795902,0.38499248,0.23852198,0.513216,1.6247201,-0.29075423,0.3412925,1.5150592,-1.1672645,1.6410888,-1.4126215,-0.77496874,-1.2578181,1.182316,-0.43799254,0.09224546,-0.10357721,-0.91892344,0.006031058,-0.28848502,-0.18030366,1.203014,0.90067035,1.6787969,0.53031373,0.4542738,-0.10667926,0.31994718,3.0310733,-0.5729743,-0.73235494,-1.4064088,-0.6243116,1.0149872,0.7582926,0.2838639,0.21971226,-0.7897692,0.7612733,-0.42798996,-0.079834424,0.5595941,-2.1551018,1.1651918,-0.34423816,-0.23051347,0.6806604,-1.0097741,-0.19137342,0.5145172,0.42868796,0.79527754,-0.036244802,-0.9990273,1.9049929,0.17296934,-0.27657402,-1.8104842,-0.1958339,0.19088027,0.9710684,0.33346835,-0.7757359,0.33206064,0.7775314,1.5898217,0.45656705,0.5625058,1.7422777,0.79877734,0.123129204,-0.9180693,0.15095301,0.96788055,-1.9864578,0.46134365,-1.0026344,-0.42494708
-1.580456,1.132466,-1.8095508,-2.4049685,-0.41367176,-1.5195758,-0.28790954,0.9803662,-0.829312,-1.0596967,0.2022407,2.3556888,-2.812563,-0.2563034,1.2395347,0.9453342,-1.1644629,0.7697392,-2.2089944,0.3862123,-1.5562924,-0.8298283,1.2942065,1.5547588,-0.14823094,-0.1175823,0.9440332,0.5898115,-1.2848887,-0.10945224,-1.6441908,0.33841982,-1.2325132,-0.5385938,0.6013527,-0.4805146,-0.32311273,-1.2205456,-1.345988,-2.424642,2.1429594,-0.67978823,1.5433903,1.1717616,-0.14381368,-3.4099786,-1.0819457,-0.4429302,-0.52205783,0.061879434,0.588422,0.13019203,0.46616238,-0.021486482,1.5271144,-0.24627495,0.605548,-0.26162317,-1.024046,1.6817186,-0.7128184,-1.6280676,-1.1436232,1.169945,-0.2570155,0.5500627,0.5829044,-1.4708757,0.082229875,0.34964743,-0.85214484,0.04105789,1.8123652,0.9965789,-0.2841175,0.2786963,-0.25061312,-0.62759966,3.5613508,-0.8775758,-0.3526891,-0.4261074,-0.4311357,0.717029,0.5903976,0.7271648,-0.66622365,0.66683316,1.0244462,-0.29881027,-0.5079523,0.63109773,-2.7052295,0.82384485,0.719822,0.31461695,1.4190985,-1.1235559,0.5066517,-0.628824,1.4174086,0.84822947,-0.29625565,-1.0472846,2.334343,-0.4801107,-0.76722986,-1.3307222,-0.7723999,0.41438773,1.001928,1.3828284,-0.76133764,0.4819817,0.46251866,1.6054785,0.83474493,-0.16108224,1.818045,0.4451846,0.34204432,-0.12750813,-0.88409054,0.6284531,-1.3569965,0.34182492,-0.802468,-0.19062327
-0.6735692,-0.044852857,-1.5365995,-1.7670286,0.0602136,-0.52277493,0.71975446,0.8550199,-0.18642502,0.17113505,-0.18155493,1.5749328,-3.3760183,0.3248379,1.0759128,-0.024196457,-1.4131949,1.2446225,-2.4252558,1.1197959,-2.0251648,-1.2311226,1.3589487,1.5567116,-1.3637557,0.26245973,1.5513935,0.3744149,-0.7150049,-0.7769859,-2.4715755,0.75897235,-1.4716074,0.50679076,0.6683892,-0.024032699,-0.58426505,-1.2911983,-0.4965379,-2.101951,2.0475645,-0.49207535,0.68487567,1.2833918,-0.39689764,-3.396091,-1.3561678,-0.68152165,-0.78877306,0.32845756,1.7396101,-0.24275786,0.57080406,1.607588,1.328692,-0.8018491,-0.21319488,0.46784285,-0.8660778,1.3966544,-0.7621643,-1.4744601,-0.35969773,0.39033365,-1.0903351,0.57929546,0.4844387,-1.583229,-0.3640002,0.089590475,-0.6193418,-0.23164316,1.0073953,1.3588746,0.11270386,0.46293482,-0.340668,0.86271,3.2919981,-0.03575064,0.37074545,-0.5846492,-0.4567863,1.2593144,-0.0877616,0.119648,-0.8780709,0.2637176,0.8688974,0.66152984,-0.8672671,1.209949,-3.2771804,0.9650214,0.8656792,0.577502,-0.46980935,0.21278612,-0.08414729,-0.26570958,0.16669159,1.0736518,0.18585826,-1.5713097,1.6876293,-0.467731,-1.7025268,-1.0546615,-0.19760938,0.39533266,0.64173824,0.711988,-0.36790776,0.27307737,0.48472896,0.83746475,0.33501884,-0.43929836,1.8335226,1.1836026,0.22045973,-0.43954724,-0.106940195,0.85195214,-1.7246374,0.525273,-1.3710939,-1.2442496
-1.7358173,1.0743631,-2.1716473,-2.1542153,-0.52950186,-2.0028996,-0.21038836,1.1097634,-0.86485404,-1.2281995,0.73177695,2.3482378,-2.428455,-0.48984152,0.9877232,0.53462553,-0.8262392,1.3640702,-1.419569,0.48029134,-2.0737047,-1.389349,1.2456243,1.4564664,0.055629894,-0.052355517,1.3869128,0.5621502,-1.1167655,-0.9292324,-1.8702103,0.09970509,-1.1750349,-0.04649983,0.43407556,-0.761649,-0.3303396,-0.99034154,-0.74237424,-2.581316,1.7954888,-0.67152244,1.8042212,1.3962088,-0.24703425,-3.7671025,-0.7839817,-0.7153893,-0.19137971,-0.100013025,0.43611476,-0.48132518,0.5013518,0.41075104,1.005875,0.140455,0.6183087,-0.35802782,-1.1817167,1.6515427,-0.5206405,-1.3520415,-1.1075157,1.2454516,-0.22165176,0.4558142,0.3372415,-1.4407921,-0.38123956,0.41727075,-0.5108273,-0.36133733,1.215858,1.0628448,-0.16347478,0.31659663,-0.4248606,-0.71460325,4.0064044,-0.93806446,0.1533055,-0.5218594,-0.5478359,1.256198,0.24726078,0.8004695,-0.44492343,0.82163846,0.97854406,-0.6993213,0.11344658,0.5567721,-2.5843945,1.0650681,0.7317109,-0.1821635,1.8801568,-0.7770082,-0.18537256,-0.031411584,1.2354995,0.5833202,0.2608436,-1.1316059,2.2157826,-0.7734639,-0.53403854,-0.6482511,-0.58818865,0.44330797,1.6706429,0.86192405,-1.2772185,0.6940758,0.35314825,1.3723354,0.31782213,-0.34989357,1.4636117,0.31773677,-0.010942387,0.028050773,-1.0088675,0.8895818,-0.91062886,0.78373873,-0.8045534,-0.16853093
-1.2094553,1.351705,-2.216178,-1.9977778,-0.84106535,-1.2764751,-0.40308598,1.1731193,-0.28518695,-1.1226475,0.1031668,2.0047853,-2.8092177,-0.26457837,0.976192,0.9563024,-1.5280372,0.55433965,-2.412777,-0.09850333,-1.9885293,-0.5804909,1.7488233,1.5103147,-0.39165702,0.05871593,0.65049917,0.47755152,-1.0639453,-0.48437983,-1.6723719,0.32484853,-1.641487,-0.9938835,0.9317477,-0.32781345,0.11828355,-1.2231586,-0.9990586,-2.2731085,2.4227173,-0.15723942,0.9078744,0.8289467,0.18196131,-3.5956569,-1.1724726,-0.80590814,-0.19649906,0.20839596,0.4306407,0.4662769,-0.031417403,0.63117296,1.8393571,0.12658127,0.46759015,-0.0022694266,-0.9967034,1.5213188,0.19595881,-1.4550238,-0.6842616,1.1166543,-0.050828014,0.38262329,0.68196404,-1.5507212,0.39424282,-0.2322981,-0.51662785,0.41021737,1.7697448,0.84792095,-0.3459784,0.77166635,-0.6330108,-0.44566464,3.3041644,-0.5554859,-0.05451108,-0.712942,-0.3862253,0.9850619,0.28135222,-0.10593694,-0.84904444,0.5159741,1.3840624,-0.9680794,-0.8208779,1.1603084,-2.3069544,1.1790031,0.4189073,0.68988013,0.8275067,-0.9431834,0.70994943,-0.41156974,1.0758905,0.75351626,-0.32877982,-1.0721626,1.9476265,-0.85931635,-0.9008681,-0.8753597,-0.21292296,-0.18873546,0.9866816,1.677677,-1.4360491,0.008633937,0.27245486,1.8030505,0.24587704,0.026723597,2.067383,1.0964935,-0.20048042,0.19499655,-0.30426458,0.5730702,-1.6883509,0.09242817,-1.1189003,-0.4392972
-1.4278493,1.3362354,-1.804403,-2.0737555,-0.07667349,-0.96757215,-0.19991167,0.9681179,0.25985655,0.033724826,0.08109283,1.8090969,-3.8799214,-0.06016968,1.5046813,0.44956076,-1.2653309,0.56912047,-2.6992164,0.79855347,-1.2077817,-0.73933464,1.978915,2.2176404,-0.19630912,-0.09096536,-0.1286272,0.34106153,-0.5281629,0.11061971,-1.7917614,0.9695477,-1.5067383,-1.2636994,0.8059174,-0.6707106,-0.026962126,-0.9038957,-0.9171394,-2.0790198,1.3449157,-1.0894853,0.98616594,0.7302832,0.18427715,-2.728154,-1.3000816,-0.46629098,-0.6298481,0.096540086,0.91825986,0.7195284,0.33336216,0.11974354,2.1660585,-0.8260463,0.07518538,1.1954235,-1.0514765,1.5178872,-0.9860889,-1.5888262,-1.2934649,0.378052,-0.29967794,0.14876473,0.6086587,-1.334873,0.2293715,0.015076472,-0.9166065,0.2838813,1.4772851,0.5842157,0.83768207,0.33918357,-0.050716702,1.322547,2.4641418,-0.45377177,-1.283738,-0.3470973,-0.43966082,0.54966265,0.73150706,0.27487975,0.46915364,-0.10553172,0.9897547,-0.127051,-0.41760138,0.8622708,-2.672129,1.1224643,0.2274534,0.26138318,0.74403906,-1.1626496,-0.19678327,0.06694833,0.08332495,0.79909164,-0.06792337,-1.6652689,1.6907941,-0.50546527,-1.1187315,-1.3483222,0.49582016,-0.23069584,-0.19276586,0.85864943,-1.2199609,0.66461354,0.6502963,2.0866313,0.8350013,0.1489137,2.1691363,0.704683,-0.05591214,-0.6540782,-0.8229395,1.6972302,-1.7813323,-0.15449451,-0.33653134,-1.1657877
