,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,deepset_bert-large-uncased-whole-word-masking-squad2.csv,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,csarron_bert-base-uncased-squad-v1.csv,phiyodr_bert-large-finetuned-squad2.csv,deepset_bert-base-cased-squad2.csv,deepset_bert-base-uncased-squad2.csv,deutsche-telekom_bert-multi-english-german-squad2.csv,mrm8488_bert-tiny-finetuned-squadv2.csv,mrm8488_bert-tiny-5-finetuned-squadv2.csv,deepset_bert-medium-squad2-distilled.csv,ashaduzzaman_bert-finetuned-squad.csv,mrm8488_bert-small-finetuned-squadv2.csv,mrm8488_bert-medium-finetuned-squadv2.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,phiyodr_bert-base-finetuned-squad2.csv,batterydata_bert-base-uncased-squad-v1.csv,nikotang_bert-large-cuad.csv,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,batterydata_bert-base-cased-squad-v1.csv,Intel_bert-base-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,madlag_bert-large-uncased-wwm-squadv2-x2.15-f83.2-d25-hybrid-v1.csv,mrm8488_bert-mini-finetuned-squadv2.csv,IProject-10_bert-base-uncased-finetuned-squad2.csv,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,rubentito_bert-large-mpdocvqa.csv,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,mirbostani_bert-base-uncased-finetuned-newsqa.csv,DunnBC22_bert-base-uncased-e_CARE.csv,JAlexis_Bertv1_fine.csv,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,VMware_bert-tiny-mrqa.csv,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,z-uo_bert-qasper.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,JAlexis_bert_v2.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.32-v1.csv,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,VMware_minilmv2-l6-h768-from-bert-large-mrqa.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,VMware_bert-base-mrqa.csv,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,VMware_bert-large-mrqa.csv,DunnBC22_bert-base-uncased-Q_and_A-Answer_Prediction_Dataset.csv,rein5_bert-base-uncased-finetuned-spoken-squad.csv,DracolIA_BERT-Context-based-QA.csv,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,JAlexis_bert003.csv,zelcakok_bert-base-squad2-uncased.csv,Francesco-A_bert-finetuned-squad-v1.csv,VenkatManda_bert-tiny-squadV2.csv,philsupertramp_bert-finetuned-squad-test.csv,DunnBC22_bert-base-uncased-Figurative_Language.csv,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,96harsh56_bert_test1.csv,96harsh56_bert_test2.csv,Sarmila_pubmed-bert-squad-covidqa.csv
google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,1.0,0.28434353490176795,0.33269788624177976,0.1502130835235322,0.1366404631761464,0.27598394027175766,0.13031374763047004,0.25621923601622903,0.21842139767984375,0.16054141578536407,0.174541464217891,0.30608537410069747,0.2666163156270062,0.07160653177112455,0.20085624191444473,0.09458934537311658,0.15055081817920601,0.0630763752948229,0.1430444527400272,0.18881609854772308,0.12043474462018032,0.03750521238260888,0.4065528613709578,0.07047731982261754,0.25770344347477536,0.08543905320043808,0.04934840917569793,0.18421939815002963,0.15499763636971767,0.2716163270830007,0.0690573463337877,0.19346133540972274,0.1531527662170927,0.08875979384298487,0.08768930027365514,0.045890116383325,0.2993274702040137,0.18668131046647585,0.13716735008671635,0.10157099700820046,0.13853398444969148,0.3173954940728155,0.05501035094360249,0.05368606840563101,0.1601989809482536,0.27316980992363954,0.15118617831165354,0.25290992946199775,0.06629319712008253,0.15817996039618568,0.10911720312346919,0.33716393163446323,0.2792669531244025,0.21447767305098503,0.15517892545626152,0.038053608089781275,0.2613721928085236,0.20657127176392204,0.22539375824799854,0.20792294879065173,0.07799513229930617,0.2960055475579836,0.21549148062714416,0.1683117952533843,0.20384614311228613,0.2780778942664953,0.212413498587887,0.3648080355286584,0.30362042522654,0.2750067827644179,0.3546783639163797
deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.28434353490176795,1.0,0.17811404395214347,0.08520656752665354,0.10733593475733487,0.10185017685000829,0.10060584375877644,0.1951941356449405,0.1696335972579283,0.1233699676524454,0.13886791467199244,0.2031627700888346,0.1740367423105735,0.09293717168581425,0.11414686110518905,0.09955975650798304,0.105530181846113,0.08771659195653961,0.10354162571031048,0.09593991495899015,0.08459359043845081,0.062085733546012156,0.2222823408710317,0.07582858040825473,0.17629695196832829,0.07003569835290634,0.07192505087176718,0.1572750764581369,0.09828825835271678,0.09594171911507461,0.0495182744420685,0.1476503025462479,0.04995184761689136,0.06712492952206704,0.04495045580625217,0.03643066548487014,0.13104815919979676,0.09467280446718751,0.0856738971985847,0.09001462405214912,0.3176888831341194,0.12264797524633399,0.043205538945275526,0.04618675877366615,0.11136364427958129,0.1473564355783323,0.2777608746766679,0.13126652655330007,0.06783350127604247,0.21630243628230297,0.14569058877140967,0.27033095842295146,0.18359290315505333,0.30360987819123514,0.08497029128098792,0.09291929454006315,0.32441806848293664,0.09582647352370818,0.09965442558238355,0.14770080456405144,0.07451061205617122,0.1458210561253901,0.13310542165496422,0.09399349395377,0.07885996704390116,0.13073036734692198,0.21724021737304203,0.14929097900199795,0.18442166145051248,0.18177711941488509,0.15186881377887704
google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.33269788624177976,0.17811404395214347,1.0,0.20811769138921396,0.03956580587307686,0.1712796414727871,0.08613749376831571,0.13391080374492928,0.15550652125507455,0.17647402272700854,0.04200969041950252,0.1730431145860645,0.2500162615762358,0.06727635524633202,0.07881701358239251,0.031136990135293394,0.1028225390329792,0.07730435695162911,0.12795232257298542,0.0907618880679496,0.04606719232914504,0.024001438312802294,0.23210292635207966,0.032738423642464924,0.35643377315535896,0.030113102497433975,0.03386425974454531,0.07221538178960388,0.10549705715167726,0.09585440673307459,0.10200977625005066,0.19348108594059352,0.08148884033487003,0.01965086708409146,0.10080130176694015,0.05136522774074978,0.2417372203216415,0.11186261464658165,0.06494503564696819,0.06220275838893734,0.102374376351667,0.0938801123934382,0.06550821634376627,0.11384547970042283,0.1354193717359815,0.17365541049470135,0.12398500439512299,0.18708144696215825,0.057114447265826915,0.09026103072289206,0.04652828988640127,0.26325782925274177,0.3173347257232921,0.1421179116764346,0.06646480331613203,0.038981762782780045,0.17634850072320815,0.07164549424090648,0.18132921343986355,0.11578763014938824,0.07212595803451417,0.17655952068820022,0.17404656729295248,0.1435181121620072,0.19185272637324965,0.2263114390526679,0.14082897071827097,0.20961838164186175,0.21475997513803555,0.18054069961302133,0.3372745867085158
csarron_bert-base-uncased-squad-v1.csv,0.1502130835235322,0.08520656752665354,0.20811769138921396,1.0,0.0379223531909114,0.12801495273195598,0.19039815872001137,0.06154800183656383,0.052357193631514976,0.027285612558464022,0.09557993838429236,0.1561331065275041,0.2012007299615234,0.23693981296355965,0.05075070923135483,0.20419377636949065,0.16655312848148005,0.014241250240226024,0.06684379912066904,0.05098387166733586,0.15439773465650905,0.07081007815537453,0.07598704438320662,0.11707649014561904,0.2273530967312468,0.014052511504803382,0.03904244912146295,0.025830735230527695,0.047206347278188815,0.04604098001321458,0.24847944352718015,0.09062062144689925,0.15105106755721764,0.01574423680085334,0.6320257731786777,0.39460347250541056,0.27709496691173285,0.12458633102340677,0.20727707954764443,0.3618178249927013,0.03630942442031477,0.0964717575183359,0.16515525632306421,0.3386418184713431,0.04202530564211325,0.649952014990384,0.027073627267669022,0.2216143437638181,0.1623904372929364,0.03425549064026446,0.04057322131449091,0.07759149106334061,0.3432803197487417,0.04394830356536463,0.07719437797093302,0.0259953161592472,0.13219672814597092,0.2177146930660185,0.3205925179874438,0.16571702928364246,0.00870447065962294,0.06349380039715778,0.2513109186775524,0.37269931466902606,0.6284650070927299,0.19040218508257517,0.023172443732104454,0.27090435074979907,0.22794101664546762,0.19611965360364483,0.2014874718190894
phiyodr_bert-large-finetuned-squad2.csv,0.1366404631761464,0.10733593475733487,0.03956580587307686,0.0379223531909114,1.0,0.04408987318070674,0.07007424102499425,0.08808534826836506,0.09580996270331048,0.02692748683318387,0.03066462384116151,0.11756571931528223,0.07879186068651119,0.016254763085291897,0.10772834071881071,0.1865022143589159,0.05109341102083145,0.03445769041869872,0.0293110922241896,0.04553104459635363,0.07801031664896778,0.024048303588843755,0.10510127387060865,0.043581198632800855,0.035877344360099414,0.0284502620904789,0.02686192131943124,0.07636546275599738,0.02930993125897021,0.09584919611550231,0.060677679984750835,0.031019942382896112,0.020846738406397645,0.014376954358090863,0.007433540663674492,0.0437703626022572,0.055418106217678426,0.04212483203682426,0.043596642566622885,0.08628880259502916,0.054444269219282596,0.0802648985905524,0.011481499915834017,0.06674636414154257,0.07440676016953578,0.0477832119887739,0.10062513248575691,0.07848844593905835,0.0872359951685947,0.0749155429787897,0.10177105490606782,0.06810248752042417,0.04405305176096685,0.07739805130734223,0.04437689439651548,0.012867163473005436,0.10415157315367227,0.15525108367637727,0.029979029494028954,0.07683365124411434,0.013191902438980645,0.0592285539777113,0.018428773903643884,0.09240197813793848,0.05344395445024505,0.05424971471172681,0.08181767898783346,0.1138470489119654,0.05931592586737683,0.06051173302135803,0.07177864750956421
deepset_bert-base-cased-squad2.csv,0.27598394027175766,0.10185017685000829,0.1712796414727871,0.12801495273195598,0.04408987318070674,1.0,0.15591776526442294,0.1501024555671323,0.24380980577554356,0.214887447839888,0.15333589783773707,0.33319771427343015,0.3770605036181058,0.05415565568144867,0.09999836273743794,0.08641851670316113,0.11010397657912478,0.019559328601537255,0.15735854720619152,0.306531670751332,0.13047394453228708,0.020504841519296563,0.14151230169582152,0.13849953915871474,0.2744960485130565,0.05895639962311529,0.026230198095572314,0.08096445662813156,0.11860699893676316,0.20447863723960752,0.048269438996077954,0.19163135657939337,0.10799367203822341,0.062247500288318845,0.04232403716295835,0.027507689658407893,0.35592617135144516,0.2388384521183102,0.1963274238944272,0.06939883903387689,0.0789524397614365,0.40809294125376394,0.058152591625196544,0.04495785845912082,0.23483134448059437,0.17713753672155438,0.1291616252804533,0.31506974778427776,0.0437329238284238,0.1288715417593817,0.1472187936951018,0.1756245624167311,0.14466519756956264,0.05278822330688697,0.1655878015683569,0.024295648793814104,0.24864654933177524,0.10894624686831107,0.24990313253065452,0.1906596706809838,0.057351791838684094,0.3681910657559775,0.1875661700300457,0.16465032709004707,0.24169043444608107,0.4279016706720959,0.13477534664061352,0.4567496320040858,0.4097917754453823,0.30467959208892054,0.49256216191851415
deepset_bert-base-uncased-squad2.csv,0.13031374763047004,0.10060584375877644,0.08613749376831571,0.19039815872001137,0.07007424102499425,0.15591776526442294,1.0,0.11745583304035483,0.09014004361249768,0.07409634768280232,0.15300090189939447,0.118318299363094,0.19797312653854104,0.08300367795846898,0.13679689210865506,0.21330533635856205,0.050161144900728316,0.057924683825187805,0.15303025644324025,0.09877502109938939,0.07559656469577888,0.05989398584044441,0.10687822034062351,0.22061648995724878,0.20801687004083336,0.039822440345567714,0.15481557488722122,0.031687019972632645,0.09171216963019123,0.05343193394398556,0.04635191598913004,0.22683218577540742,0.23551721145111676,0.0522981387157596,0.10960352518884589,0.22741007003410957,0.14024887931056057,0.07547625912368593,0.22408307746996303,0.06361934369711898,0.031963020245063874,0.09137362333618432,0.2471146988925448,0.17576932259899714,0.05376308621847771,0.11494379742457483,0.05756624163648573,0.2572271213595284,0.014031151721393312,0.049990833642066614,0.05783704360494864,0.06579334028392843,0.1247418895627225,0.03691014111677805,0.08064353781431297,0.06435727165682198,0.17668184950807195,0.049993366864296354,0.23271511350388177,0.085281845079211,0.046892905378799324,0.07612502743263429,0.24349426406664704,0.09238958275970456,0.12845098583810852,0.12384925745702274,0.02807136510483941,0.24673446855813164,0.2375026792772196,0.22318155648002486,0.18356658089928893
deutsche-telekom_bert-multi-english-german-squad2.csv,0.25621923601622903,0.1951941356449405,0.13391080374492928,0.06154800183656383,0.08808534826836506,0.1501024555671323,0.11745583304035483,1.0,0.16082568182737994,0.09725554784587534,0.07055077351184602,0.1741935081083026,0.1659774237458458,0.04168832784075423,0.10906472889837014,0.08174842167367556,0.1399596907685213,0.034890357302721976,0.096854206596621,0.10461808829330935,0.05547786051157642,0.03348111034745345,0.1686371497023343,0.05707242119592394,0.21067165750560268,0.07512867391812335,0.05220207261182463,0.05681235238334362,0.06782047711185472,0.0909645649287691,0.051676939469793126,0.12151914925913444,0.047281905371915824,0.12946755851635292,0.03749668996207054,0.025654372059252206,0.10544159772660168,0.21358267543792056,0.08629556310185121,0.09416218114171238,0.093815590030235,0.12071767496346476,0.035265929606359395,0.04217058289718101,0.090861928246909,0.13694297872531608,0.08981676322008135,0.20155151870626412,0.03769244332820982,0.06642769373200905,0.06595242630106292,0.18897480643339049,0.12976955726882025,0.057475662943445006,0.06875010839762165,0.08668600703581304,0.15198303734670043,0.09872763885638255,0.11799917564804523,0.11532501688913459,0.10311270229225593,0.16432083193095462,0.13142776310033397,0.08228755035608415,0.06805824326945183,0.13434986306755417,0.12454515941088519,0.19072852566555418,0.196630904030873,0.18521151343175138,0.20561802624954018
mrm8488_bert-tiny-finetuned-squadv2.csv,0.21842139767984375,0.1696335972579283,0.15550652125507455,0.052357193631514976,0.09580996270331048,0.24380980577554356,0.09014004361249768,0.16082568182737994,1.0,0.08730263466716137,0.11468008101389736,0.22458084331981462,0.328223906696781,0.1282660175095406,0.20356756053125766,0.0725336321072274,0.070687758454414,0.07220392562056228,0.19553336649688732,0.19624327787056794,0.2879111413669567,0.07088506098539397,0.2717715098148266,0.17854490032213702,0.12130808288488898,0.11300633689054577,0.031977781974735935,0.07799664289505742,0.07596039822632569,0.16136335017309983,0.09856985271464035,0.24379835702068547,0.17356470195543164,0.046833258894938175,0.02462997423821244,0.08716439564836165,0.19955541190798118,0.2607718745432347,0.15935484192284732,0.04785889840094729,0.09712893371266505,0.23827422981940333,0.1206695036854941,0.12154030041241265,0.07439256513317401,0.13697627255479042,0.31060444011745336,0.29760732031805553,0.02329956654591158,0.07028499644885171,0.035977115491842654,0.336854003308741,0.13093954790643103,0.1214641178850828,0.058546844907015255,0.11651449741947081,0.22059313022459737,0.09744923818451663,0.14234225514720308,0.1247482650357427,0.15709867235851752,0.26426994344110644,0.21265048120602908,0.11269384010131432,0.17229649093414057,0.1774909994771728,0.0907809484703943,0.1645642613998854,0.23019601153986444,0.17380997023425312,0.23489624342604826
mrm8488_bert-tiny-5-finetuned-squadv2.csv,0.16054141578536407,0.1233699676524454,0.17647402272700854,0.027285612558464022,0.02692748683318387,0.214887447839888,0.07409634768280232,0.09725554784587534,0.08730263466716137,1.0,0.0381774446522083,0.14092993711210114,0.21244336701442895,0.06227854165982425,0.1501879605128496,0.027372337138412344,0.1086434612015047,0.01611346403536614,0.058843776496232535,0.12708221897353705,0.02868323911327948,0.00972862525348801,0.44419853395848713,0.05433166581430715,0.46512163473938023,0.1354796166860072,0.005136371487320113,0.08943226683570822,0.09510556092695677,0.027325716780026158,0.15192410222296474,0.2705266272798038,0.02838587732569895,0.005332715816347625,0.008656041003696551,0.010000789707053093,0.40738752208424706,0.07213990876639914,0.028396232418220126,0.03885330213441146,0.05504321239788479,0.06204272903524639,0.044786618217987614,0.03196953865421226,0.56310644499528,0.1385396342690658,0.13340132307990185,0.18084841587032194,0.012031500151567008,0.10353896423622141,0.2072267180045638,0.16958013869397554,0.0808145746577017,0.1343778339459804,0.1441690490176129,0.017498591864355324,0.08085314254422295,0.07203736908413862,0.13091739183096746,0.1473699852322264,0.12938686283734283,0.08832367847450115,0.039234671291639246,0.01722726074245353,0.06403760180631543,0.2560914231099748,0.1808753195224783,0.11523130849320301,0.17162766787517164,0.09836261376365901,0.2743625025465032
